step,time_s,delta_rad,joint1_offset_rad,joint2_offset_rad,joint3_offset_rad,joint4_offset_rad,joint5_offset_rad,joint6_offset_rad,joint7_offset_rad
2966,2.966,0.050604412024,0.050604412024,0.050604412024,0.050604412024,0.050604412024,-0.050604412024,0.050604412024,0.050604412024
2967,2.967,0.050628033682,0.050628033682,0.050628033682,0.050628033682,0.050628033682,-0.050628033682,0.050628033682,0.050628033682
2968,2.968,0.050651650856,0.050651650856,0.050651650856,0.050651650856,0.050651650856,-0.050651650856,0.050651650856,0.050651650856
2969,2.969,0.050675263537,0.050675263537,0.050675263537,0.050675263537,0.050675263537,-0.050675263537,0.050675263537,0.050675263537
2970,2.970,0.050698871715,0.050698871715,0.050698871715,0.050698871715,0.050698871715,-0.050698871715,0.050698871715,0.050698871715
2971,2.971,0.050722475381,0.050722475381,0.050722475381,0.050722475381,0.050722475381,-0.050722475381,0.050722475381,0.050722475381
2972,2.972,0.050746074526,0.050746074526,0.050746074526,0.050746074526,0.050746074526,-0.050746074526,0.050746074526,0.050746074526
2973,2.973,0.050769669141,0.050769669141,0.050769669141,0.050769669141,0.050769669141,-0.050769669141,0.050769669141,0.050769669141
2974,2.974,0.050793259215,0.050793259215,0.050793259215,0.050793259215,0.050793259215,-0.050793259215,0.050793259215,0.050793259215
2975,2.975,0.050816844740,0.050816844740,0.050816844740,0.050816844740,0.050816844740,-0.050816844740,0.050816844740,0.050816844740
2976,2.976,0.050840425707,0.050840425707,0.050840425707,0.050840425707,0.050840425707,-0.050840425707,0.050840425707,0.050840425707
2977,2.977,0.050864002105,0.050864002105,0.050864002105,0.050864002105,0.050864002105,-0.050864002105,0.050864002105,0.050864002105
2978,2.978,0.050887573927,0.050887573927,0.050887573927,0.050887573927,0.050887573927,-0.050887573927,0.050887573927,0.050887573927
2979,2.979,0.050911141162,0.050911141162,0.050911141162,0.050911141162,0.050911141162,-0.050911141162,0.050911141162,0.050911141162
2980,2.980,0.050934703801,0.050934703801,0.050934703801,0.050934703801,0.050934703801,-0.050934703801,0.050934703801,0.050934703801
2981,2.981,0.050958261835,0.050958261835,0.050958261835,0.050958261835,0.050958261835,-0.050958261835,0.050958261835,0.050958261835
2982,2.982,0.050981815255,0.050981815255,0.050981815255,0.050981815255,0.050981815255,-0.050981815255,0.050981815255,0.050981815255
2983,2.983,0.051005364051,0.051005364051,0.051005364051,0.051005364051,0.051005364051,-0.051005364051,0.051005364051,0.051005364051
2984,2.984,0.051028908214,0.051028908214,0.051028908214,0.051028908214,0.051028908214,-0.051028908214,0.051028908214,0.051028908214
2985,2.985,0.051052447735,0.051052447735,0.051052447735,0.051052447735,0.051052447735,-0.051052447735,0.051052447735,0.051052447735
2986,2.986,0.051075982605,0.051075982605,0.051075982605,0.051075982605,0.051075982605,-0.051075982605,0.051075982605,0.051075982605
2987,2.987,0.051099512813,0.051099512813,0.051099512813,0.051099512813,0.051099512813,-0.051099512813,0.051099512813,0.051099512813
2988,2.988,0.051123038351,0.051123038351,0.051123038351,0.051123038351,0.051123038351,-0.051123038351,0.051123038351,0.051123038351
2989,2.989,0.051146559210,0.051146559210,0.051146559210,0.051146559210,0.051146559210,-0.051146559210,0.051146559210,0.051146559210
2990,2.990,0.051170075381,0.051170075381,0.051170075381,0.051170075381,0.051170075381,-0.051170075381,0.051170075381,0.051170075381
2991,2.991,0.051193586853,0.051193586853,0.051193586853,0.051193586853,0.051193586853,-0.051193586853,0.051193586853,0.051193586853
2992,2.992,0.051217093618,0.051217093618,0.051217093618,0.051217093618,0.051217093618,-0.051217093618,0.051217093618,0.051217093618
2993,2.993,0.051240595666,0.051240595666,0.051240595666,0.051240595666,0.051240595666,-0.051240595666,0.051240595666,0.051240595666
2994,2.994,0.051264092989,0.051264092989,0.051264092989,0.051264092989,0.051264092989,-0.051264092989,0.051264092989,0.051264092989
2995,2.995,0.051287585576,0.051287585576,0.051287585576,0.051287585576,0.051287585576,-0.051287585576,0.051287585576,0.051287585576
2996,2.996,0.051311073419,0.051311073419,0.051311073419,0.051311073419,0.051311073419,-0.051311073419,0.051311073419,0.051311073419
2997,2.997,0.051334556508,0.051334556508,0.051334556508,0.051334556508,0.051334556508,-0.051334556508,0.051334556508,0.051334556508
2998,2.998,0.051358034835,0.051358034835,0.051358034835,0.051358034835,0.051358034835,-0.051358034835,0.051358034835,0.051358034835
2999,2.999,0.051381508389,0.051381508389,0.051381508389,0.051381508389,0.051381508389,-0.051381508389,0.051381508389,0.051381508389
3000,3.000,0.051404977162,0.051404977162,0.051404977162,0.051404977162,0.051404977162,-0.051404977162,0.051404977162,0.051404977162
3001,3.001,0.051428441144,0.051428441144,0.051428441144,0.051428441144,0.051428441144,-0.051428441144,0.051428441144,0.051428441144
3002,3.002,0.051451900326,0.051451900326,0.051451900326,0.051451900326,0.051451900326,-0.051451900326,0.051451900326,0.051451900326
3003,3.003,0.051475354699,0.051475354699,0.051475354699,0.051475354699,0.051475354699,-0.051475354699,0.051475354699,0.051475354699
3004,3.004,0.051498804253,0.051498804253,0.051498804253,0.051498804253,0.051498804253,-0.051498804253,0.051498804253,0.051498804253
3005,3.005,0.051522248980,0.051522248980,0.051522248980,0.051522248980,0.051522248980,-0.051522248980,0.051522248980,0.051522248980
3006,3.006,0.051545688869,0.051545688869,0.051545688869,0.051545688869,0.051545688869,-0.051545688869,0.051545688869,0.051545688869
3007,3.007,0.051569123912,0.051569123912,0.051569123912,0.051569123912,0.051569123912,-0.051569123912,0.051569123912,0.051569123912
3008,3.008,0.051592554100,0.051592554100,0.051592554100,0.051592554100,0.051592554100,-0.051592554100,0.051592554100,0.051592554100
3009,3.009,0.051615979423,0.051615979423,0.051615979423,0.051615979423,0.051615979423,-0.051615979423,0.051615979423,0.051615979423
3010,3.010,0.051639399871,0.051639399871,0.051639399871,0.051639399871,0.051639399871,-0.051639399871,0.051639399871,0.051639399871
3011,3.011,0.051662815437,0.051662815437,0.051662815437,0.051662815437,0.051662815437,-0.051662815437,0.051662815437,0.051662815437
3012,3.012,0.051686226110,0.051686226110,0.051686226110,0.051686226110,0.051686226110,-0.051686226110,0.051686226110,0.051686226110
3013,3.013,0.051709631881,0.051709631881,0.051709631881,0.051709631881,0.051709631881,-0.051709631881,0.051709631881,0.051709631881
3014,3.014,0.051733032742,0.051733032742,0.051733032742,0.051733032742,0.051733032742,-0.051733032742,0.051733032742,0.051733032742
3015,3.015,0.051756428682,0.051756428682,0.051756428682,0.051756428682,0.051756428682,-0.051756428682,0.051756428682,0.051756428682
3016,3.016,0.051779819692,0.051779819692,0.051779819692,0.051779819692,0.051779819692,-0.051779819692,0.051779819692,0.051779819692
3017,3.017,0.051803205764,0.051803205764,0.051803205764,0.051803205764,0.051803205764,-0.051803205764,0.051803205764,0.051803205764
3018,3.018,0.051826586888,0.051826586888,0.051826586888,0.051826586888,0.051826586888,-0.051826586888,0.051826586888,0.051826586888
3019,3.019,0.051849963054,0.051849963054,0.051849963054,0.051849963054,0.051849963054,-0.051849963054,0.051849963054,0.051849963054
3020,3.020,0.051873334255,0.051873334255,0.051873334255,0.051873334255,0.051873334255,-0.051873334255,0.051873334255,0.051873334255
3021,3.021,0.051896700479,0.051896700479,0.051896700479,0.051896700479,0.051896700479,-0.051896700479,0.051896700479,0.051896700479
3022,3.022,0.051920061719,0.051920061719,0.051920061719,0.051920061719,0.051920061719,-0.051920061719,0.051920061719,0.051920061719
3023,3.023,0.051943417965,0.051943417965,0.051943417965,0.051943417965,0.051943417965,-0.051943417965,0.051943417965,0.051943417965
3024,3.024,0.051966769207,0.051966769207,0.051966769207,0.051966769207,0.051966769207,-0.051966769207,0.051966769207,0.051966769207
3025,3.025,0.051990115437,0.051990115437,0.051990115437,0.051990115437,0.051990115437,-0.051990115437,0.051990115437,0.051990115437
3026,3.026,0.052013456645,0.052013456645,0.052013456645,0.052013456645,0.052013456645,-0.052013456645,0.052013456645,0.052013456645
3027,3.027,0.052036792822,0.052036792822,0.052036792822,0.052036792822,0.052036792822,-0.052036792822,0.052036792822,0.052036792822
3028,3.028,0.052060123960,0.052060123960,0.052060123960,0.052060123960,0.052060123960,-0.052060123960,0.052060123960,0.052060123960
3029,3.029,0.052083450047,0.052083450047,0.052083450047,0.052083450047,0.052083450047,-0.052083450047,0.052083450047,0.052083450047
3030,3.030,0.052106771076,0.052106771076,0.052106771076,0.052106771076,0.052106771076,-0.052106771076,0.052106771076,0.052106771076
3031,3.031,0.052130087038,0.052130087038,0.052130087038,0.052130087038,0.052130087038,-0.052130087038,0.052130087038,0.052130087038
3032,3.032,0.052153397922,0.052153397922,0.052153397922,0.052153397922,0.052153397922,-0.052153397922,0.052153397922,0.052153397922
3033,3.033,0.052176703720,0.052176703720,0.052176703720,0.052176703720,0.052176703720,-0.052176703720,0.052176703720,0.052176703720
3034,3.034,0.052200004423,0.052200004423,0.052200004423,0.052200004423,0.052200004423,-0.052200004423,0.052200004423,0.052200004423
3035,3.035,0.052223300021,0.052223300021,0.052223300021,0.052223300021,0.052223300021,-0.052223300021,0.052223300021,0.052223300021
3036,3.036,0.052246590505,0.052246590505,0.052246590505,0.052246590505,0.052246590505,-0.052246590505,0.052246590505,0.052246590505
3037,3.037,0.052269875866,0.052269875866,0.052269875866,0.052269875866,0.052269875866,-0.052269875866,0.052269875866,0.052269875866
3038,3.038,0.052293156095,0.052293156095,0.052293156095,0.052293156095,0.052293156095,-0.052293156095,0.052293156095,0.052293156095
3039,3.039,0.052316431183,0.052316431183,0.052316431183,0.052316431183,0.052316431183,-0.052316431183,0.052316431183,0.052316431183
3040,3.040,0.052339701120,0.052339701120,0.052339701120,0.052339701120,0.052339701120,-0.052339701120,0.052339701120,0.052339701120
3041,3.041,0.052362965898,0.052362965898,0.052362965898,0.052362965898,0.052362965898,-0.052362965898,0.052362965898,0.052362965898
3042,3.042,0.052386225506,0.052386225506,0.052386225506,0.052386225506,0.052386225506,-0.052386225506,0.052386225506,0.052386225506
3043,3.043,0.052409479937,0.052409479937,0.052409479937,0.052409479937,0.052409479937,-0.052409479937,0.052409479937,0.052409479937
3044,3.044,0.052432729180,0.052432729180,0.052432729180,0.052432729180,0.052432729180,-0.052432729180,0.052432729180,0.052432729180
3045,3.045,0.052455973227,0.052455973227,0.052455973227,0.052455973227,0.052455973227,-0.052455973227,0.052455973227,0.052455973227
3046,3.046,0.052479212068,0.052479212068,0.052479212068,0.052479212068,0.052479212068,-0.052479212068,0.052479212068,0.052479212068
3047,3.047,0.052502445694,0.052502445694,0.052502445694,0.052502445694,0.052502445694,-0.052502445694,0.052502445694,0.052502445694
3048,3.048,0.052525674096,0.052525674096,0.052525674096,0.052525674096,0.052525674096,-0.052525674096,0.052525674096,0.052525674096
3049,3.049,0.052548897265,0.052548897265,0.052548897265,0.052548897265,0.052548897265,-0.052548897265,0.052548897265,0.052548897265
3050,3.050,0.052572115192,0.052572115192,0.052572115192,0.052572115192,0.052572115192,-0.052572115192,0.052572115192,0.052572115192
3051,3.051,0.052595327867,0.052595327867,0.052595327867,0.052595327867,0.052595327867,-0.052595327867,0.052595327867,0.052595327867
3052,3.052,0.052618535281,0.052618535281,0.052618535281,0.052618535281,0.052618535281,-0.052618535281,0.052618535281,0.052618535281
3053,3.053,0.052641737426,0.052641737426,0.052641737426,0.052641737426,0.052641737426,-0.052641737426,0.052641737426,0.052641737426
3054,3.054,0.052664934292,0.052664934292,0.052664934292,0.052664934292,0.052664934292,-0.052664934292,0.052664934292,0.052664934292
3055,3.055,0.052688125869,0.052688125869,0.052688125869,0.052688125869,0.052688125869,-0.052688125869,0.052688125869,0.052688125869
3056,3.056,0.052711312149,0.052711312149,0.052711312149,0.052711312149,0.052711312149,-0.052711312149,0.052711312149,0.052711312149
3057,3.057,0.052734493123,0.052734493123,0.052734493123,0.052734493123,0.052734493123,-0.052734493123,0.052734493123,0.052734493123
3058,3.058,0.052757668781,0.052757668781,0.052757668781,0.052757668781,0.052757668781,-0.052757668781,0.052757668781,0.052757668781
3059,3.059,0.052780839115,0.052780839115,0.052780839115,0.052780839115,0.052780839115,-0.052780839115,0.052780839115,0.052780839115
3060,3.060,0.052804004114,0.052804004114,0.052804004114,0.052804004114,0.052804004114,-0.052804004114,0.052804004114,0.052804004114
3061,3.061,0.052827163771,0.052827163771,0.052827163771,0.052827163771,0.052827163771,-0.052827163771,0.052827163771,0.052827163771
3062,3.062,0.052850318075,0.052850318075,0.052850318075,0.052850318075,0.052850318075,-0.052850318075,0.052850318075,0.052850318075
3063,3.063,0.052873467018,0.052873467018,0.052873467018,0.052873467018,0.052873467018,-0.052873467018,0.052873467018,0.052873467018
3064,3.064,0.052896610591,0.052896610591,0.052896610591,0.052896610591,0.052896610591,-0.052896610591,0.052896610591,0.052896610591
3065,3.065,0.052919748783,0.052919748783,0.052919748783,0.052919748783,0.052919748783,-0.052919748783,0.052919748783,0.052919748783
3066,3.066,0.052942881588,0.052942881588,0.052942881588,0.052942881588,0.052942881588,-0.052942881588,0.052942881588,0.052942881588
3067,3.067,0.052966008994,0.052966008994,0.052966008994,0.052966008994,0.052966008994,-0.052966008994,0.052966008994,0.052966008994
3068,3.068,0.052989130993,0.052989130993,0.052989130993,0.052989130993,0.052989130993,-0.052989130993,0.052989130993,0.052989130993
3069,3.069,0.053012247576,0.053012247576,0.053012247576,0.053012247576,0.053012247576,-0.053012247576,0.053012247576,0.053012247576
3070,3.070,0.053035358734,0.053035358734,0.053035358734,0.053035358734,0.053035358734,-0.053035358734,0.053035358734,0.053035358734
3071,3.071,0.053058464458,0.053058464458,0.053058464458,0.053058464458,0.053058464458,-0.053058464458,0.053058464458,0.053058464458
3072,3.072,0.053081564738,0.053081564738,0.053081564738,0.053081564738,0.053081564738,-0.053081564738,0.053081564738,0.053081564738
3073,3.073,0.053104659565,0.053104659565,0.053104659565,0.053104659565,0.053104659565,-0.053104659565,0.053104659565,0.053104659565
3074,3.074,0.053127748931,0.053127748931,0.053127748931,0.053127748931,0.053127748931,-0.053127748931,0.053127748931,0.053127748931
3075,3.075,0.053150832825,0.053150832825,0.053150832825,0.053150832825,0.053150832825,-0.053150832825,0.053150832825,0.053150832825
3076,3.076,0.053173911240,0.053173911240,0.053173911240,0.053173911240,0.053173911240,-0.053173911240,0.053173911240,0.053173911240
3077,3.077,0.053196984166,0.053196984166,0.053196984166,0.053196984166,0.053196984166,-0.053196984166,0.053196984166,0.053196984166
3078,3.078,0.053220051594,0.053220051594,0.053220051594,0.053220051594,0.053220051594,-0.053220051594,0.053220051594,0.053220051594
3079,3.079,0.053243113514,0.053243113514,0.053243113514,0.053243113514,0.053243113514,-0.053243113514,0.053243113514,0.053243113514
3080,3.080,0.053266169918,0.053266169918,0.053266169918,0.053266169918,0.053266169918,-0.053266169918,0.053266169918,0.053266169918
3081,3.081,0.053289220796,0.053289220796,0.053289220796,0.053289220796,0.053289220796,-0.053289220796,0.053289220796,0.053289220796
3082,3.082,0.053312266140,0.053312266140,0.053312266140,0.053312266140,0.053312266140,-0.053312266140,0.053312266140,0.053312266140
3083,3.083,0.053335305940,0.053335305940,0.053335305940,0.053335305940,0.053335305940,-0.053335305940,0.053335305940,0.053335305940
3084,3.084,0.053358340187,0.053358340187,0.053358340187,0.053358340187,0.053358340187,-0.053358340187,0.053358340187,0.053358340187
3085,3.085,0.053381368872,0.053381368872,0.053381368872,0.053381368872,0.053381368872,-0.053381368872,0.053381368872,0.053381368872
3086,3.086,0.053404391987,0.053404391987,0.053404391987,0.053404391987,0.053404391987,-0.053404391987,0.053404391987,0.053404391987
3087,3.087,0.053427409521,0.053427409521,0.053427409521,0.053427409521,0.053427409521,-0.053427409521,0.053427409521,0.053427409521
3088,3.088,0.053450421466,0.053450421466,0.053450421466,0.053450421466,0.053450421466,-0.053450421466,0.053450421466,0.053450421466
3089,3.089,0.053473427813,0.053473427813,0.053473427813,0.053473427813,0.053473427813,-0.053473427813,0.053473427813,0.053473427813
3090,3.090,0.053496428553,0.053496428553,0.053496428553,0.053496428553,0.053496428553,-0.053496428553,0.053496428553,0.053496428553
3091,3.091,0.053519423676,0.053519423676,0.053519423676,0.053519423676,0.053519423676,-0.053519423676,0.053519423676,0.053519423676
3092,3.092,0.053542413173,0.053542413173,0.053542413173,0.053542413173,0.053542413173,-0.053542413173,0.053542413173,0.053542413173
3093,3.093,0.053565397037,0.053565397037,0.053565397037,0.053565397037,0.053565397037,-0.053565397037,0.053565397037,0.053565397037
3094,3.094,0.053588375256,0.053588375256,0.053588375256,0.053588375256,0.053588375256,-0.053588375256,0.053588375256,0.053588375256
3095,3.095,0.053611347823,0.053611347823,0.053611347823,0.053611347823,0.053611347823,-0.053611347823,0.053611347823,0.053611347823
3096,3.096,0.053634314728,0.053634314728,0.053634314728,0.053634314728,0.053634314728,-0.053634314728,0.053634314728,0.053634314728
3097,3.097,0.053657275962,0.053657275962,0.053657275962,0.053657275962,0.053657275962,-0.053657275962,0.053657275962,0.053657275962
3098,3.098,0.053680231516,0.053680231516,0.053680231516,0.053680231516,0.053680231516,-0.053680231516,0.053680231516,0.053680231516
3099,3.099,0.053703181382,0.053703181382,0.053703181382,0.053703181382,0.053703181382,-0.053703181382,0.053703181382,0.053703181382
3100,3.100,0.053726125549,0.053726125549,0.053726125549,0.053726125549,0.053726125549,-0.053726125549,0.053726125549,0.053726125549
3101,3.101,0.053749064009,0.053749064009,0.053749064009,0.053749064009,0.053749064009,-0.053749064009,0.053749064009,0.053749064009
3102,3.102,0.053771996753,0.053771996753,0.053771996753,0.053771996753,0.053771996753,-0.053771996753,0.053771996753,0.053771996753
3103,3.103,0.053794923772,0.053794923772,0.053794923772,0.053794923772,0.053794923772,-0.053794923772,0.053794923772,0.053794923772
3104,3.104,0.053817845057,0.053817845057,0.053817845057,0.053817845057,0.053817845057,-0.053817845057,0.053817845057,0.053817845057
3105,3.105,0.053840760598,0.053840760598,0.053840760598,0.053840760598,0.053840760598,-0.053840760598,0.053840760598,0.053840760598
3106,3.106,0.053863670387,0.053863670387,0.053863670387,0.053863670387,0.053863670387,-0.053863670387,0.053863670387,0.053863670387
3107,3.107,0.053886574414,0.053886574414,0.053886574414,0.053886574414,0.053886574414,-0.053886574414,0.053886574414,0.053886574414
3108,3.108,0.053909472672,0.053909472672,0.053909472672,0.053909472672,0.053909472672,-0.053909472672,0.053909472672,0.053909472672
3109,3.109,0.053932365149,0.053932365149,0.053932365149,0.053932365149,0.053932365149,-0.053932365149,0.053932365149,0.053932365149
3110,3.110,0.053955251838,0.053955251838,0.053955251838,0.053955251838,0.053955251838,-0.053955251838,0.053955251838,0.053955251838
3111,3.111,0.053978132730,0.053978132730,0.053978132730,0.053978132730,0.053978132730,-0.053978132730,0.053978132730,0.053978132730
3112,3.112,0.054001007815,0.054001007815,0.054001007815,0.054001007815,0.054001007815,-0.054001007815,0.054001007815,0.054001007815
3113,3.113,0.054023877085,0.054023877085,0.054023877085,0.054023877085,0.054023877085,-0.054023877085,0.054023877085,0.054023877085
3114,3.114,0.054046740529,0.054046740529,0.054046740529,0.054046740529,0.054046740529,-0.054046740529,0.054046740529,0.054046740529
3115,3.115,0.054069598141,0.054069598141,0.054069598141,0.054069598141,0.054069598141,-0.054069598141,0.054069598141,0.054069598141
3116,3.116,0.054092449909,0.054092449909,0.054092449909,0.054092449909,0.054092449909,-0.054092449909,0.054092449909,0.054092449909
3117,3.117,0.054115295826,0.054115295826,0.054115295826,0.054115295826,0.054115295826,-0.054115295826,0.054115295826,0.054115295826
3118,3.118,0.054138135882,0.054138135882,0.054138135882,0.054138135882,0.054138135882,-0.054138135882,0.054138135882,0.054138135882
3119,3.119,0.054160970068,0.054160970068,0.054160970068,0.054160970068,0.054160970068,-0.054160970068,0.054160970068,0.054160970068
3120,3.120,0.054183798376,0.054183798376,0.054183798376,0.054183798376,0.054183798376,-0.054183798376,0.054183798376,0.054183798376
3121,3.121,0.054206620796,0.054206620796,0.054206620796,0.054206620796,0.054206620796,-0.054206620796,0.054206620796,0.054206620796
3122,3.122,0.054229437319,0.054229437319,0.054229437319,0.054229437319,0.054229437319,-0.054229437319,0.054229437319,0.054229437319
3123,3.123,0.054252247936,0.054252247936,0.054252247936,0.054252247936,0.054252247936,-0.054252247936,0.054252247936,0.054252247936
3124,3.124,0.054275052638,0.054275052638,0.054275052638,0.054275052638,0.054275052638,-0.054275052638,0.054275052638,0.054275052638
3125,3.125,0.054297851417,0.054297851417,0.054297851417,0.054297851417,0.054297851417,-0.054297851417,0.054297851417,0.054297851417
3126,3.126,0.054320644263,0.054320644263,0.054320644263,0.054320644263,0.054320644263,-0.054320644263,0.054320644263,0.054320644263
3127,3.127,0.054343431167,0.054343431167,0.054343431167,0.054343431167,0.054343431167,-0.054343431167,0.054343431167,0.054343431167
3128,3.128,0.054366212120,0.054366212120,0.054366212120,0.054366212120,0.054366212120,-0.054366212120,0.054366212120,0.054366212120
3129,3.129,0.054388987114,0.054388987114,0.054388987114,0.054388987114,0.054388987114,-0.054388987114,0.054388987114,0.054388987114
3130,3.130,0.054411756138,0.054411756138,0.054411756138,0.054411756138,0.054411756138,-0.054411756138,0.054411756138,0.054411756138
3131,3.131,0.054434519185,0.054434519185,0.054434519185,0.054434519185,0.054434519185,-0.054434519185,0.054434519185,0.054434519185
3132,3.132,0.054457276246,0.054457276246,0.054457276246,0.054457276246,0.054457276246,-0.054457276246,0.054457276246,0.054457276246
3133,3.133,0.054480027310,0.054480027310,0.054480027310,0.054480027310,0.054480027310,-0.054480027310,0.054480027310,0.054480027310
3134,3.134,0.054502772370,0.054502772370,0.054502772370,0.054502772370,0.054502772370,-0.054502772370,0.054502772370,0.054502772370
3135,3.135,0.054525511416,0.054525511416,0.054525511416,0.054525511416,0.054525511416,-0.054525511416,0.054525511416,0.054525511416
3136,3.136,0.054548244439,0.054548244439,0.054548244439,0.054548244439,0.054548244439,-0.054548244439,0.054548244439,0.054548244439
3137,3.137,0.054570971431,0.054570971431,0.054570971431,0.054570971431,0.054570971431,-0.054570971431,0.054570971431,0.054570971431
3138,3.138,0.054593692382,0.054593692382,0.054593692382,0.054593692382,0.054593692382,-0.054593692382,0.054593692382,0.054593692382
3139,3.139,0.054616407284,0.054616407284,0.054616407284,0.054616407284,0.054616407284,-0.054616407284,0.054616407284,0.054616407284
3140,3.140,0.054639116127,0.054639116127,0.054639116127,0.054639116127,0.054639116127,-0.054639116127,0.054639116127,0.054639116127
3141,3.141,0.054661818902,0.054661818902,0.054661818902,0.054661818902,0.054661818902,-0.054661818902,0.054661818902,0.054661818902
3142,3.142,0.054684515601,0.054684515601,0.054684515601,0.054684515601,0.054684515601,-0.054684515601,0.054684515601,0.054684515601
3143,3.143,0.054707206215,0.054707206215,0.054707206215,0.054707206215,0.054707206215,-0.054707206215,0.054707206215,0.054707206215
3144,3.144,0.054729890734,0.054729890734,0.054729890734,0.054729890734,0.054729890734,-0.054729890734,0.054729890734,0.054729890734
3145,3.145,0.054752569150,0.054752569150,0.054752569150,0.054752569150,0.054752569150,-0.054752569150,0.054752569150,0.054752569150
3146,3.146,0.054775241453,0.054775241453,0.054775241453,0.054775241453,0.054775241453,-0.054775241453,0.054775241453,0.054775241453
3147,3.147,0.054797907635,0.054797907635,0.054797907635,0.054797907635,0.054797907635,-0.054797907635,0.054797907635,0.054797907635
3148,3.148,0.054820567687,0.054820567687,0.054820567687,0.054820567687,0.054820567687,-0.054820567687,0.054820567687,0.054820567687
3149,3.149,0.054843221600,0.054843221600,0.054843221600,0.054843221600,0.054843221600,-0.054843221600,0.054843221600,0.054843221600
3150,3.150,0.054865869365,0.054865869365,0.054865869365,0.054865869365,0.054865869365,-0.054865869365,0.054865869365,0.054865869365
3151,3.151,0.054888510973,0.054888510973,0.054888510973,0.054888510973,0.054888510973,-0.054888510973,0.054888510973,0.054888510973
3152,3.152,0.054911146414,0.054911146414,0.054911146414,0.054911146414,0.054911146414,-0.054911146414,0.054911146414,0.054911146414
3153,3.153,0.054933775681,0.054933775681,0.054933775681,0.054933775681,0.054933775681,-0.054933775681,0.054933775681,0.054933775681
3154,3.154,0.054956398764,0.054956398764,0.054956398764,0.054956398764,0.054956398764,-0.054956398764,0.054956398764,0.054956398764
3155,3.155,0.054979015654,0.054979015654,0.054979015654,0.054979015654,0.054979015654,-0.054979015654,0.054979015654,0.054979015654
3156,3.156,0.055001626343,0.055001626343,0.055001626343,0.055001626343,0.055001626343,-0.055001626343,0.055001626343,0.055001626343
3157,3.157,0.055024230821,0.055024230821,0.055024230821,0.055024230821,0.055024230821,-0.055024230821,0.055024230821,0.055024230821
3158,3.158,0.055046829079,0.055046829079,0.055046829079,0.055046829079,0.055046829079,-0.055046829079,0.055046829079,0.055046829079
3159,3.159,0.055069421109,0.055069421109,0.055069421109,0.055069421109,0.055069421109,-0.055069421109,0.055069421109,0.055069421109
3160,3.160,0.055092006901,0.055092006901,0.055092006901,0.055092006901,0.055092006901,-0.055092006901,0.055092006901,0.055092006901
3161,3.161,0.055114586448,0.055114586448,0.055114586448,0.055114586448,0.055114586448,-0.055114586448,0.055114586448,0.055114586448
3162,3.162,0.055137159738,0.055137159738,0.055137159738,0.055137159738,0.055137159738,-0.055137159738,0.055137159738,0.055137159738
3163,3.163,0.055159726765,0.055159726765,0.055159726765,0.055159726765,0.055159726765,-0.055159726765,0.055159726765,0.055159726765
3164,3.164,0.055182287519,0.055182287519,0.055182287519,0.055182287519,0.055182287519,-0.055182287519,0.055182287519,0.055182287519
3165,3.165,0.055204841991,0.055204841991,0.055204841991,0.055204841991,0.055204841991,-0.055204841991,0.055204841991,0.055204841991
3166,3.166,0.055227390172,0.055227390172,0.055227390172,0.055227390172,0.055227390172,-0.055227390172,0.055227390172,0.055227390172
3167,3.167,0.055249932053,0.055249932053,0.055249932053,0.055249932053,0.055249932053,-0.055249932053,0.055249932053,0.055249932053
3168,3.168,0.055272467625,0.055272467625,0.055272467625,0.055272467625,0.055272467625,-0.055272467625,0.055272467625,0.055272467625
3169,3.169,0.055294996880,0.055294996880,0.055294996880,0.055294996880,0.055294996880,-0.055294996880,0.055294996880,0.055294996880
3170,3.170,0.055317519808,0.055317519808,0.055317519808,0.055317519808,0.055317519808,-0.055317519808,0.055317519808,0.055317519808
3171,3.171,0.055340036402,0.055340036402,0.055340036402,0.055340036402,0.055340036402,-0.055340036402,0.055340036402,0.055340036402
3172,3.172,0.055362546650,0.055362546650,0.055362546650,0.055362546650,0.055362546650,-0.055362546650,0.055362546650,0.055362546650
3173,3.173,0.055385050546,0.055385050546,0.055385050546,0.055385050546,0.055385050546,-0.055385050546,0.055385050546,0.055385050546
3174,3.174,0.055407548080,0.055407548080,0.055407548080,0.055407548080,0.055407548080,-0.055407548080,0.055407548080,0.055407548080
3175,3.175,0.055430039243,0.055430039243,0.055430039243,0.055430039243,0.055430039243,-0.055430039243,0.055430039243,0.055430039243
3176,3.176,0.055452524026,0.055452524026,0.055452524026,0.055452524026,0.055452524026,-0.055452524026,0.055452524026,0.055452524026
3177,3.177,0.055475002420,0.055475002420,0.055475002420,0.055475002420,0.055475002420,-0.055475002420,0.055475002420,0.055475002420
3178,3.178,0.055497474417,0.055497474417,0.055497474417,0.055497474417,0.055497474417,-0.055497474417,0.055497474417,0.055497474417
3179,3.179,0.055519940008,0.055519940008,0.055519940008,0.055519940008,0.055519940008,-0.055519940008,0.055519940008,0.055519940008
3180,3.180,0.055542399183,0.055542399183,0.055542399183,0.055542399183,0.055542399183,-0.055542399183,0.055542399183,0.055542399183
3181,3.181,0.055564851935,0.055564851935,0.055564851935,0.055564851935,0.055564851935,-0.055564851935,0.055564851935,0.055564851935
3182,3.182,0.055587298253,0.055587298253,0.055587298253,0.055587298253,0.055587298253,-0.055587298253,0.055587298253,0.055587298253
